Geo,Group,Date,Year,Population,Tested,Pct_Tested,EBLL,Pct_EBLL,CEBLL,Pct_CEBLL,VEBLL,Pct_VEBLL,Ven_5_9,Pct_Ven_5_9,Ven_10_14,Pct_Ven_10_14,Ven_15_19,Pct_Ven_15_19,Ven_20_39,Pct_Ven_20_39,Ven_GTE_40,Pct_Ven_GTE_40
48017,Children 1-2,2020,2020,,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2010,2010,,133,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2011,2011,659,119,0.181,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2012,2012,675,124,0.184,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2013,2013,744,140,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2014,2014,695,124,0.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2015,2015,648,149,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2016,2016,777,142,0.183,,,0,0,,,0,0,,,0,0,0,0,0,0
48017,Children < 6,2017,2017,700,170,0.243,,,,,,,0,0,,,0,0,0,0,0,0
48017,Children < 6,2018,2018,700,112,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2019,2019,637,143,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48017,Children < 6,2020,2020,,83,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48019,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48019,Children < 6,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48020,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48020,Children < 6,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021,Children 1-2,2010,2010,,274,,11,0.04,,,,,6,0.022,,,0,0,0,0,,
48021,Children 1-2,2011,2011,,311,,15,0.048,,,,,,,0,0,,,0,0,0,0
48021,Children 1-2,2012,2012,,302,,10,0.033,,,,,,,,,0,0,0,0,,
48021,Children 1-2,2013,2013,,315,,,,,,,,,,0,0,0,0,,,0,0
48021,Children 1-2,2014,2014,,315,,10,0.032,,,,,,,0,0,0,0,,,0,0
48021,Children 1-2,2015,2015,,313,,7,0.022,,,,,,,,,0,0,0,0,0,0
48021,Children 1-2,2016,2016,,378,,,,,,,,,,0,0,0,0,0,0,0,0
48021,Children 1-2,2017,2017,,436,,15,0.034,,,,,,,0,0,0,0,,,0,0
48021,Children 1-2,2018,2018,,371,,8,0.022,,,,,,,,,,,0,0,0,0
48021,Children 1-2,2019,2019,,472,,8,0.017,,,,,,,0,0,,,0,0,0,0
48021,Children 1-2,2020,2020,,287,,6,0.021,,,,,,,,,0,0,0,0,0,0
48021,Children < 6,2010,2010,,555,,17,0.031,,,,,11,0.02,,,,,0,0,,
48021,Children < 6,2011,2011,2647,579,0.219,20,0.035,6,0.01,14,0.024,11,0.019,,,,,0,0,0,0
48021,Children < 6,2012,2012,2423,604,0.249,15,0.025,7,0.012,8,0.013,,,,,0,0,0,0,,
48021,Children < 6,2013,2013,2536,592,0.233,12,0.02,6,0.01,6,0.01,,,,,0,0,,,0,0
48021,Children < 6,2014,2014,2121,541,0.255,14,0.026,,,,,,,0,0,0,0,,,0,0
48021,Children < 6,2015,2015,2196,547,0.249,12,0.022,,,,,,,,,0,0,0,0,0,0
48021,Children < 6,2016,2016,2173,675,0.311,12,0.018,,,,,,,,,0,0,0,0,0,0
48021,Children < 6,2017,2017,2139,688,0.322,21,0.031,12,0.017,9,0.013,,,,,0,0,,,0,0
48021,Children < 6,2018,2018,2139,633,0.296,13,0.021,,,,,,,,,,,0,0,0,0
48021,Children < 6,2019,2019,2271,726,0.32,12,0.017,,,,,6,0.008,,,,,0,0,0,0
48021,Children < 6,2020,2020,,446,,10,0.022,,,,,,,,,0,0,0,0,0,0
48022,Children 1-2,2010,2010,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children 1-2,2011,2011,,11,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children 1-2,2012,2012,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children 1-2,2013,2013,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children 1-2,2014,2014,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children 1-2,2015,2015,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children 1-2,2016,2016,,15,,,,,,,,,,0,0,0,0,0,0,0,0
48022,Children 1-2,2017,2017,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children 1-2,2018,2018,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children 1-2,2019,2019,,13,,,,0,0,,,,,0,0,0,0,0,0,0,0
48022,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2010,2010,,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2011,2011,219,26,0.119,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2012,2012,225,27,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2013,2013,243,31,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2014,2014,220,23,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2015,2015,181,31,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2016,2016,209,24,0.115,,,,,,,,,0,0,0,0,0,0,0,0
48022,Children < 6,2017,2017,201,24,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2018,2018,201,27,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48022,Children < 6,2019,2019,187,20,0.107,,,0,0,,,,,0,0,0,0,0,0,0,0
48022,Children < 6,2020,2020,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2010,2010,,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2011,2011,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2012,2012,,23,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2013,2013,,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2014,2014,,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2015,2015,,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2016,2016,,41,,,,0,0,,,0,0,,,0,0,0,0,0,0
48023,Children 1-2,2017,2017,,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2018,2018,,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2019,2019,,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children 1-2,2020,2020,,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2010,2010,,45,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2011,2011,223,48,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2012,2012,231,42,0.182,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2013,2013,246,41,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2014,2014,207,53,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2015,2015,232,50,0.216,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2016,2016,271,64,0.236,,,,,,,0,0,,,0,0,0,0,0,0
48023,Children < 6,2017,2017,305,65,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2018,2018,305,52,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2019,2019,480,56,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,Children < 6,2020,2020,,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48024,Children 1-2,2010,2010,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48024,Children 1-2,2011,2011,,13,,,,0,0,,,,,0,0,0,0,0,0,0,0
48024,Children 1-2,2012,2012,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48024,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48024,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48024,Children < 6,2010,2010,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48024,Children < 6,2011,2011,,32,,,,0,0,,,,,0,0,0,0,0,0,0,0
48024,Children < 6,2012,2012,,38,,,,0,0,,,,,0,0,0,0,0,0,0,0
48024,Children < 6,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48024,Children < 6,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2010,2010,,69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2011,2011,,81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2012,2012,,69,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2013,2013,,82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2014,2014,,74,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2015,2015,,99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2016,2016,,103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2017,2017,,97,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2018,2018,,95,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2019,2019,,101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children 1-2,2020,2020,,74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2010,2010,,92,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2011,2011,939,101,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2012,2012,805,98,0.122,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2013,2013,845,120,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2014,2014,790,124,0.157,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2015,2015,838,143,0.171,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2016,2016,849,149,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2017,2017,857,146,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2018,2018,857,145,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2019,2019,863,178,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,Children < 6,2020,2020,,106,,,,0,0,,,,,0,0,0,0,0,0,0,0
48026,Children 1-2,2010,2010,,84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children 1-2,2011,2011,,98,,,,,,,,,,0,0,0,0,0,0,0,0
48026,Children 1-2,2012,2012,,119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children 1-2,2013,2013,,97,,,,,,,,,,0,0,0,0,0,0,0,0
48026,Children 1-2,2014,2014,,122,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children 1-2,2015,2015,,124,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children 1-2,2016,2016,,139,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children 1-2,2017,2017,,127,,,,,,,,,,0,0,0,0,0,0,0,0
48026,Children 1-2,2018,2018,,137,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children 1-2,2019,2019,,128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children 1-2,2020,2020,,83,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children < 6,2010,2010,,135,,,,0,0,,,0,0,,,0,0,0,0,0,0
48026,Children < 6,2011,2011,991,148,0.149,,,,,,,,,0,0,0,0,0,0,0,0
48026,Children < 6,2012,2012,915,168,0.184,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children < 6,2013,2013,849,137,0.161,,,,,,,,,0,0,0,0,0,0,0,0
48026,Children < 6,2014,2014,885,173,0.195,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children < 6,2015,2015,939,167,0.178,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children < 6,2016,2016,881,185,0.21,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children < 6,2017,2017,892,181,0.203,,,,,,,,,0,0,0,0,0,0,0,0
48026,Children < 6,2018,2018,892,190,0.213,,,0,0,,,,,0,0,0,0,0,0,0,0
48026,Children < 6,2019,2019,973,195,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48026,Children < 6,2020,2020,,123,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2010,2010,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2011,2011,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2012,2012,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2013,2013,,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2014,2014,,27,,,,0,0,,,0,0,,,0,0,0,0,0,0
48027,Children 1-2,2015,2015,,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2016,2016,,20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2017,2017,,25,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2018,2018,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children 1-2,2019,2019,,21,,,,0,0,,,0,0,,,0,0,0,0,0,0
48027,Children 1-2,2020,2020,,,,,,0,0,,,,,0,0,0,0,0,0,0,0
48027,Children < 6,2010,2010,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children < 6,2011,2011,116,26,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children < 6,2012,2012,103,34,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children < 6,2013,2013,177,40,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children < 6,2014,2014,234,50,0.214,,,,,,,0,0,,,0,0,0,0,0,0
48027,Children < 6,2015,2015,238,41,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children < 6,2016,2016,256,38,0.148,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children < 6,2017,2017,243,43,0.177,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48027,Children < 6,2018,2018,243,36,0.148,,,0,0,,,0,0,0,0,0,0,,,0,0
48027,Children < 6,2019,2019,180,39,0.217,,,0,0,,,0,0,,,0,0,0,0,0,0
48027,Children < 6,2020,2020,,12,,,,0,0,,,,,0,0,0,0,0,0,0,0
48028,Children 1-2,2010,2010,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2014,2014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2016,2016,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2010,2010,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2011,2011,77,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2012,2012,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2013,2013,32,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2014,2014,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2015,2015,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2016,2016,20,9,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2017,2017,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2018,2018,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2019,2019,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48028,Children < 6,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48029,Children < 6,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48030,Children 1-2,2010,2010,,161,,7,0.043,,,,,,,,,0,0,,,0,0
48030,Children 1-2,2011,2011,,192,,,,,,,,0,0,0,0,,,,,0,0
48030,Children 1-2,2012,2012,,139,,8,0.058,,,,,,,0,0,,,0,0,0,0
48030,Children 1-2,2013,2013,,151,,,,,,,,,,,,0,0,0,0,0,0
48030,Children 1-2,2014,2014,,148,,7,0.047,,,,,,,0,0,0,0,0,0,0,0
48030,Children 1-2,2015,2015,,168,,6,0.036,,,,,,,0,0,0,0,0,0,0,0
48030,Children 1-2,2016,2016,,146,,,,,,,,,,0,0,0,0,0,0,0,0
48030,Children 1-2,2017,2017,,142,,,,0,0,,,,,0,0,0,0,0,0,0,0
48030,Children 1-2,2018,2018,,113,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48030,Children 1-2,2019,2019,,105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48030,Children 1-2,2020,2020,,75,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48030,Children < 6,2010,2010,,311,,13,0.042,,,,,,,,,,,,,0,0
48030,Children < 6,2011,2011,1272,339,0.267,8,0.024,,,,,,,0,0,,,,,0,0
48030,Children < 6,2012,2012,1342,271,0.202,13,0.048,,,,,,,,,,,0,0,0,0
48030,Children < 6,2013,2013,1379,291,0.211,7,0.024,,,,,,,,,0,0,0,0,0,0
48030,Children < 6,2014,2014,1309,289,0.221,9,0.031,,,,,,,0,0,0,0,0,0,0,0
48030,Children < 6,2015,2015,1462,285,0.195,7,0.025,,,,,,,0,0,0,0,0,0,0,0
48030,Children < 6,2016,2016,1112,267,0.24,,,,,,,,,0,0,0,0,0,0,0,0
48030,Children < 6,2017,2017,910,247,0.271,,,0,0,,,,,0,0,0,0,0,0,0,0
48030,Children < 6,2018,2018,910,208,0.229,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48030,Children < 6,2019,2019,838,206,0.246,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48030,Children < 6,2020,2020,,126,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48031,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48031,Children < 6,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48031,Children < 6,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2010,2010,,11,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2011,2011,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2012,2012,,15,,,,0,0,,,0,0,,,0,0,0,0,0,0
48032,Children 1-2,2013,2013,,8,,,,0,0,,,,,0,0,0,0,0,0,0,0
48032,Children 1-2,2014,2014,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2015,2015,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2016,2016,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2017,2017,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2018,2018,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2019,2019,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children 1-2,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2010,2010,,18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2011,2011,129,19,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2012,2012,134,29,0.216,,,0,0,,,0,0,,,0,0,0,0,0,0
48032,Children < 6,2013,2013,146,24,0.164,,,,,,,,,0,0,0,0,0,0,0,0
48032,Children < 6,2014,2014,171,25,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2015,2015,149,33,0.221,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2016,2016,161,45,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2017,2017,112,25,0.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2018,2018,112,21,0.188,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2019,2019,85,22,0.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48032,Children < 6,2020,2020,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children 1-2,2010,2010,,131,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children 1-2,2011,2011,,121,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children 1-2,2012,2012,,104,,,,,,,,,,0,0,0,0,0,0,0,0
48033,Children 1-2,2013,2013,,114,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48038,Children 1-2,2014,2014,,260,,,,,,,,,,0,0,0,0,0,0,0,0
48033,Children 1-2,2014,2014,,120,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children 1-2,2015,2015,,146,,,,,,,,,,0,0,0,0,0,0,0,0
48033,Children 1-2,2016,2016,,155,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children 1-2,2017,2017,,142,,,,,,,,,,0,0,0,0,0,0,0,0
48033,Children 1-2,2018,2018,,136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children 1-2,2019,2019,,143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children 1-2,2020,2020,,111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children < 6,2010,2010,,286,,,,,,,,,,0,0,0,0,0,0,0,0
48033,Children < 6,2011,2011,1151,266,0.231,7,0.026,,,,,,,0,0,0,0,0,0,0,0
48033,Children < 6,2012,2012,978,228,0.233,,,,,,,,,0,0,0,0,0,0,0,0
48033,Children < 6,2013,2013,980,265,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children < 6,2014,2014,931,283,0.304,,,,,,,,,0,0,0,0,0,0,0,0
48033,Children < 6,2015,2015,896,316,0.353,,,,,,,,,0,0,0,0,0,0,0,0
48033,Children < 6,2016,2016,843,333,0.395,,,,,,,0,0,,,0,0,0,0,0,0
48033,Children < 6,2017,2017,845,324,0.383,6,0.019,,,,,,,0,0,,,0,0,0,0
48033,Children < 6,2018,2018,845,280,0.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children < 6,2019,2019,797,257,0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,Children < 6,2020,2020,,174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children 1-2,2010,2010,,116,,,,,,,,,,,,0,0,0,0,0,0
48034,Children 1-2,2011,2011,,138,,,,0,0,,,,,0,0,0,0,0,0,0,0
48034,Children 1-2,2012,2012,,137,,,,0,0,,,0,0,0,0,,,0,0,0,0
48034,Children 1-2,2013,2013,,143,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children 1-2,2014,2014,,122,,,,,,,,,,0,0,0,0,0,0,0,0
48034,Children 1-2,2015,2015,,110,,,,0,0,,,,,0,0,0,0,0,0,0,0
48034,Children 1-2,2016,2016,,132,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children 1-2,2017,2017,,122,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children 1-2,2018,2018,,117,,,,,,,,,,,,0,0,0,0,0,0
48034,Children 1-2,2019,2019,,137,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children 1-2,2020,2020,,80,,,,,,,,,,0,0,0,0,0,0,0,0
48034,Children < 6,2010,2010,,280,,9,0.032,,,,,,,,,,,0,0,0,0
48034,Children < 6,2011,2011,918,321,0.35,,,,,,,,,0,0,0,0,0,0,0,0
48034,Children < 6,2012,2012,1066,342,0.321,,,0,0,,,,,0,0,,,0,0,0,0
48034,Children < 6,2013,2013,1000,307,0.307,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children < 6,2014,2014,1082,265,0.245,,,,,,,,,0,0,0,0,0,0,0,0
48034,Children < 6,2015,2015,1004,257,0.256,,,0,0,,,,,0,0,0,0,0,0,0,0
48034,Children < 6,2016,2016,853,280,0.328,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children < 6,2017,2017,863,237,0.275,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children < 6,2018,2018,863,216,0.25,6,0.028,,,,,,,,,0,0,0,0,0,0
48034,Children < 6,2019,2019,656,215,0.328,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48034,Children < 6,2020,2020,,133,,,,,,,,,,0,0,0,0,0,0,0,0
48035,Children 1-2,2010,2010,,283,,,,,,,,,,,,0,0,0,0,0,0
48035,Children 1-2,2011,2011,,266,,,,,,,,0,0,,,0,0,0,0,0,0
48035,Children 1-2,2012,2012,,290,,,,,,,,,,0,0,0,0,0,0,0,0
48035,Children 1-2,2013,2013,,290,,,,,,,,,,0,0,0,0,0,0,0,0
48035,Children 1-2,2014,2014,,261,,,,0,0,,,,,,,0,0,0,0,0,0
