,date, pm25, pm10, o3, no2, so2, co,Year,Month,Day,AQI,Type
400,2015/4/27,25.0, ,31.0, , , ,2015,April,27,75.0,pm25
401,2015/4/28,21.0, ,37.0, , 5, ,2015,April,28,65.0,pm25
402,2015/4/29,27.0, ,31.0, , 1, ,2015,April,29,79.0,pm25
403,2015/4/3,42.0, ,20.0, , , 1,2015,April,3,112.0,pm25
404,2015/4/30,30.0, ,26.0, , , ,2015,April,30,87.0,pm25
405,2015/4/4,29.0, ,31.0, , , ,2015,April,4,84.0,pm25
406,2015/4/5,27.0, ,31.0, , 2, 1,2015,April,5,79.0,pm25
407,2015/4/6,39.0, ,33.0, , 1, ,2015,April,6,107.0,pm25
408,2015/4/7,43.0, ,30.0, , , ,2015,April,7,113.0,pm25
409,2015/4/8,35.0, ,26.0, , , ,2015,April,8,99.0,pm25
410,2015/4/9,31.0, ,19.0, , , 1,2015,April,9,89.0,pm25
411,2015/5/1,22.0, ,32.0, , , ,2015,May,1,67.0,pm25
412,2015/5/10,23.0, ,13.0, , , ,2015,May,10,70.0,pm25
413,2015/5/11,15.0, ,30.0, , , ,2015,May,11,49.0,pm25
414,2015/5/12,24.0, ,19.0, , 1, ,2015,May,12,72.0,pm25
415,2015/5/13,17.0, ,33.0, , , ,2015,May,13,55.0,pm25
416,2015/5/14,20.0, ,38.0, , 1, ,2015,May,14,62.0,pm25
417,2015/5/15,33.0, ,29.0, , 2, ,2015,May,15,94.0,pm25
418,2015/5/16,48.0, ,36.0, , 1, 2,2015,May,16,121.0,pm25
419,2015/5/17,59.0, ,24.0, , , ,2015,May,17,140.0,pm25
420,2015/5/18,50.0, ,42.0, , 1, ,2015,May,18,125.0,pm25
421,2015/5/19,35.0, ,24.0, , 1, ,2015,May,19,99.0,pm25
422,2015/5/2,33.0, ,52.0, , 1, ,2015,May,2,94.0,pm25
423,2015/5/20,23.0, ,33.0, , 3, ,2015,May,20,70.0,pm25
424,2015/5/21,35.0, ,41.0, , 3, ,2015,May,21,99.0,pm25
425,2015/5/22,34.0, ,32.0, , 1, ,2015,May,22,97.0,pm25
426,2015/5/23,35.0, ,49.0, , 1, 1,2015,May,23,99.0,pm25
427,2015/5/24,43.0, ,41.0, , , 1,2015,May,24,113.0,pm25
428,2015/5/25,61.0, ,38.0, , , ,2015,May,25,143.0,pm25
429,2015/5/26,39.0, ,32.0, , , ,2015,May,26,107.0,pm25
430,2015/5/27,32.0, ,37.0, , 1, ,2015,May,27,92.0,pm25
431,2015/5/28,21.0, ,46.0, , 1, ,2015,May,28,65.0,pm25
432,2015/5/29,39.0, ,37.0, , 1, ,2015,May,29,107.0,pm25
433,2015/5/3,35.0, ,49.0, , 2, 1,2015,May,3,99.0,pm25
434,2015/5/30,51.0, ,24.0, , , ,2015,May,30,126.0,pm25
435,2015/5/31,29.0, ,19.0, , , ,2015,May,31,84.0,pm25
436,2015/5/4,54.0, ,44.0, , 6, ,2015,May,4,131.0,pm25
437,2015/5/5,45.0, ,33.0, , , ,2015,May,5,117.0,pm25
438,2015/5/6,22.0, ,40.0, , , ,2015,May,6,67.0,pm25
439,2015/5/7,44.0, ,47.0, , 1, 1,2015,May,7,115.0,pm25
440,2015/5/8,58.0, ,42.0, , 1, ,2015,May,8,138.0,pm25
441,2015/5/9,50.0, ,27.0, , 3, ,2015,May,9,125.0,pm25
442,2015/6/1,13.0, ,31.0, , , ,2015,June,1,42.0,pm25
443,2015/6/10,59.0, ,41.0, , 1, 1,2015,June,10,140.0,pm25
444,2015/6/11,67.0, ,35.0, , 1, 1,2015,June,11,152.0,pm25
445,2015/6/12,60.0, ,31.0, , , 1,2015,June,12,141.0,pm25
446,2015/6/13,31.0, ,29.0, , , ,2015,June,13,89.0,pm25
447,2015/6/14,40.0, ,32.0, , , ,2015,June,14,108.0,pm25
448,2015/6/15,33.0, ,32.0, , , ,2015,June,15,94.0,pm25
449,2015/6/16,32.0, ,24.0, , , ,2015,June,16,92.0,pm25
450,2015/6/17,23.0, ,32.0, , 1, ,2015,June,17,70.0,pm25
451,2015/6/18,37.0, ,35.0, , 1, ,2015,June,18,103.0,pm25
452,2015/6/19,41.0, ,28.0, , 1, ,2015,June,19,110.0,pm25
453,2015/6/2,15.0, ,41.0, , , ,2015,June,2,49.0,pm25
454,2015/6/20,20.0, ,33.0, , 2, ,2015,June,20,62.0,pm25
455,2015/6/21,43.0, ,39.0, , 3, ,2015,June,21,113.0,pm25
456,2015/6/22,50.0, ,27.0, , 1, 2,2015,June,22,125.0,pm25
457,2015/6/23,53.0, ,28.0, , , ,2015,June,23,130.0,pm25
458,2015/6/24,29.0, ,38.0, , 1, ,2015,June,24,84.0,pm25
459,2015/6/25,35.0, ,34.0, , , 1,2015,June,25,99.0,pm25
460,2015/6/26,49.0, ,36.0, , , ,2015,June,26,123.0,pm25
461,2015/6/27,34.0, ,27.0, , , ,2015,June,27,97.0,pm25
462,2015/6/28,20.0, ,39.0, , 4, ,2015,June,28,62.0,pm25
463,2015/6/29,36.0, ,38.0, , 1, ,2015,June,29,102.0,pm25
464,2015/6/3,26.0, ,, , , ,2015,June,3,,pm25
465,2015/6/30,43.0, ,33.0, , , ,2015,June,30,113.0,pm25
466,2015/6/4,, ,47.0, , , ,2015,June,4,39.83050847457627,o3
467,2015/6/5,51.0, ,31.0, , , 1,2015,June,5,126.0,pm25
468,2015/6/6,51.0, ,36.0, , , ,2015,June,6,126.0,pm25
469,2015/6/7,23.0, ,34.0, , , ,2015,June,7,70.0,pm25
470,2015/6/8,40.0, ,49.0, , 2, ,2015,June,8,108.0,pm25
471,2015/6/9,31.0, ,37.0, , 2, ,2015,June,9,89.0,pm25
472,2015/7/1,39.0, ,26.0, , , ,2015,July,1,107.0,pm25
473,2015/7/10,54.0, ,55.0, , 5, 1,2015,July,10,131.0,pm25
474,2015/7/11,55.0, ,48.0, , 1, 1,2015,July,11,133.0,pm25
475,2015/7/12,62.0, ,44.0, , 1, 1,2015,July,12,144.0,pm25
476,2015/7/13,53.0, ,49.0, , 1, ,2015,July,13,130.0,pm25
477,2015/7/14,33.0, ,29.0, , , ,2015,July,14,94.0,pm25
478,2015/7/15,23.0, ,26.0, , , ,2015,July,15,70.0,pm25
479,2015/7/16,20.0, ,36.0, , , ,2015,July,16,62.0,pm25
480,2015/7/17,26.0, ,46.0, , 1, ,2015,July,17,77.0,pm25
481,2015/7/18,50.0, ,40.0, , , ,2015,July,18,125.0,pm25
482,2015/7/19,31.0, ,32.0, , 1, ,2015,July,19,89.0,pm25
483,2015/7/2,17.0, ,31.0, , , ,2015,July,2,55.0,pm25
484,2015/7/20,27.0, ,39.0, , 1, ,2015,July,20,79.0,pm25
485,2015/7/21,34.0, ,26.0, , 1, ,2015,July,21,97.0,pm25
486,2015/7/22,26.0, ,28.0, , , ,2015,July,22,77.0,pm25
487,2015/7/23,32.0, ,40.0, , , ,2015,July,23,92.0,pm25
488,2015/7/24,46.0, ,65.0, , 2, 1,2015,July,24,118.0,pm25
489,2015/7/25,55.0, ,39.0, , 1, ,2015,July,25,133.0,pm25
490,2015/7/26,57.0, ,38.0, , 1, ,2015,July,26,136.0,pm25
491,2015/7/27,42.0, ,39.0, , , 1,2015,July,27,112.0,pm25
492,2015/7/28,49.0, ,46.0, , 1, 1,2015,July,28,123.0,pm25
493,2015/7/29,49.0, ,36.0, , 1, ,2015,July,29,123.0,pm25
494,2015/7/3,26.0, ,37.0, , 2, ,2015,July,3,77.0,pm25
495,2015/7/30,48.0, ,32.0, , 1, ,2015,July,30,121.0,pm25
496,2015/7/31,25.0, ,32.0, , , ,2015,July,31,75.0,pm25
497,2015/7/4,37.0, ,41.0, , 4, 1,2015,July,4,103.0,pm25
498,2015/7/5,76.0, ,61.0, , 2, 2,2015,July,5,157.0,pm25
499,2015/7/6,134.0, ,49.0, , 1, 1,2015,July,6,191.0,pm25
500,2015/7/7,87.0, ,26.0, , , ,2015,July,7,163.0,pm25
501,2015/7/8,38.0, ,27.0, , , ,2015,July,8,105.0,pm25
502,2015/7/9,26.0, ,37.0, , , 1,2015,July,9,77.0,pm25
503,2015/8/1,24.0, ,29.0, , 2, ,2015,August,1,72.0,pm25
504,2015/8/10,49.0, ,30.0, , , 1,2015,August,10,123.0,pm25
505,2015/8/11,48.0, ,20.0, , , ,2015,August,11,121.0,pm25
506,2015/8/12,26.0, ,20.0, , , ,2015,August,12,77.0,pm25
507,2015/8/13,19.0, ,48.0, , 3, ,2015,August,13,60.0,pm25
508,2015/8/14,34.0, ,46.0, , 1, ,2015,August,14,97.0,pm25
509,2015/8/15,50.0, ,54.0, , , ,2015,August,15,125.0,pm25
510,2015/8/16,40.0, ,46.0, , 1, ,2015,August,16,108.0,pm25
511,2015/8/17,50.0, ,45.0, , 2, ,2015,August,17,125.0,pm25
512,2015/8/18,55.0, ,35.0, , , ,2015,August,18,133.0,pm25
513,2015/8/19,41.0, ,39.0, , 1, ,2015,August,19,110.0,pm25
514,2015/8/2,24.0, ,48.0, , 1, ,2015,August,2,72.0,pm25
515,2015/8/20,29.0, ,24.0, , , ,2015,August,20,84.0,pm25
516,2015/8/21,15.0, ,37.0, , 1, 1,2015,August,21,49.0,pm25
517,2015/8/22,32.0, ,42.0, , 1, ,2015,August,22,92.0,pm25
518,2015/8/23,38.0, ,32.0, , , ,2015,August,23,105.0,pm25
519,2015/8/24,34.0, ,25.0, , 2, ,2015,August,24,97.0,pm25
520,2015/8/25,14.0, ,18.0, , 1, ,2015,August,25,45.0,pm25
521,2015/8/26,19.0, ,16.0, , 1, ,2015,August,26,60.0,pm25
522,2015/8/27,21.0, ,29.0, , 1, ,2015,August,27,65.0,pm25
523,2015/8/28,32.0, ,37.0, , , 1,2015,August,28,92.0,pm25
524,2015/8/29,44.0, ,25.0, , , 1,2015,August,29,115.0,pm25
525,2015/8/3,42.0, ,30.0, , 1, ,2015,August,3,112.0,pm25
526,2015/8/30,46.0, ,34.0, , , 1,2015,August,30,118.0,pm25
527,2015/8/31,58.0, ,43.0, , , 1,2015,August,31,138.0,pm25
528,2015/8/4,24.0, ,31.0, , 2, ,2015,August,4,72.0,pm25
529,2015/8/5,27.0, ,23.0, , 1, ,2015,August,5,79.0,pm25
530,2015/8/6,29.0, ,29.0, , , ,2015,August,6,84.0,pm25
531,2015/8/7,29.0, ,28.0, , 1, ,2015,August,7,84.0,pm25
532,2015/8/8,30.0, ,26.0, , , ,2015,August,8,87.0,pm25
533,2015/8/9,40.0, ,33.0, , , ,2015,August,9,108.0,pm25
534,2015/9/1,54.0, ,49.0, , , 2,2015,September,1,131.0,pm25
535,2015/9/10,20.0, ,30.0, , 2, 1,2015,September,10,62.0,pm25
536,2015/9/11,35.0, ,16.0, , , ,2015,September,11,99.0,pm25
537,2015/9/12,23.0, ,23.0, , , ,2015,September,12,70.0,pm25
538,2015/9/13,13.0, ,27.0, , 1, ,2015,September,13,42.0,pm25
539,2015/9/14,22.0, ,35.0, , 1, ,2015,September,14,67.0,pm25
540,2015/9/15,32.0, ,46.0, , 1, ,2015,September,15,92.0,pm25
541,2015/9/16,41.0, ,52.0, , 1, ,2015,September,16,110.0,pm25
542,2015/9/17,44.0, ,46.0, , , ,2015,September,17,115.0,pm25
543,2015/9/18,51.0, ,36.0, , 3, ,2015,September,18,126.0,pm25
544,2015/9/19,47.0, ,25.0, , , ,2015,September,19,120.0,pm25
545,2015/9/2,73.0, ,50.0, , 4, 1,2015,September,2,155.0,pm25
546,2015/9/20,17.0, ,28.0, , 1, 2,2015,September,20,55.0,pm25
547,2015/9/21,34.0, ,31.0, , 1, 1,2015,September,21,97.0,pm25
548,2015/9/22,28.0, ,41.0, , 1, 1,2015,September,22,82.0,pm25
549,2015/9/23,36.0, ,46.0, , 1, 2,2015,September,23,102.0,pm25
550,2015/9/24,44.0, ,26.0, , , ,2015,September,24,115.0,pm25
551,2015/9/25,43.0, ,, , , ,2015,September,25,,pm25
552,2015/9/3,70.0, ,37.0, , 2, 1,2015,September,3,154.0,pm25
553,2015/9/4,70.0, ,28.0, , 1, 1,2015,September,4,154.0,pm25
554,2015/9/5,38.0, ,41.0, , , 1,2015,September,5,105.0,pm25
555,2015/9/6,49.0, ,55.0, , 1, ,2015,September,6,123.0,pm25
556,2015/9/7,63.0, ,45.0, , 1, ,2015,September,7,146.0,pm25
557,2015/9/8,71.0, ,32.0, , 1, 1,2015,September,8,154.0,pm25
558,2015/9/9,52.0, ,25.0, , , ,2015,September,9,128.0,pm25
559,2016/1/1,27.0, ,, , , ,2016,January,1,,pm25
560,2016/1/10,26.0, ,27.0, , , 1,2016,January,10,77.0,pm25
561,2016/1/11,16.0, ,27.0, , , 1,2016,January,11,52.0,pm25
562,2016/1/12,26.0, ,26.0, , , 1,2016,January,12,77.0,pm25
563,2016/1/13,30.0, ,25.0, , , 1,2016,January,13,87.0,pm25
564,2016/1/14,26.0, ,12.0, , 1, 3,2016,January,14,77.0,pm25
565,2016/1/15,50.0, ,23.0, , 2, 4,2016,January,15,125.0,pm25
566,2016/1/16,46.0, ,29.0, , , 1,2016,January,16,118.0,pm25
567,2016/1/17,19.0, ,26.0, , , 1,2016,January,17,60.0,pm25
568,2016/1/18,23.0, ,27.0, , , 1,2016,January,18,70.0,pm25
569,2016/1/19,21.0, ,23.0, , , 3,2016,January,19,65.0,pm25
570,2016/1/20,36.0, ,17.0, , 1, 3,2016,January,20,102.0,pm25
571,2016/1/21,42.0, ,16.0, , 1, 3,2016,January,21,112.0,pm25
572,2016/1/22,48.0, ,20.0, , , 3,2016,January,22,121.0,pm25
573,2016/1/23,56.0, ,29.0, , , 3,2016,January,23,135.0,pm25
574,2016/1/24,30.0, ,21.0, , , 2,2016,January,24,87.0,pm25
575,2016/1/25,39.0, ,22.0, , 2, 2,2016,January,25,107.0,pm25
576,2016/1/26,49.0, ,17.0, , , 1,2016,January,26,123.0,pm25
577,2016/1/27,23.0, ,24.0, , , 1,2016,January,27,70.0,pm25
578,2016/1/28,21.0, ,24.0, , , 1,2016,January,28,65.0,pm25
579,2016/1/29,28.0, ,33.0, , 2, 1,2016,January,29,82.0,pm25
580,2016/1/3,, ,28.0, , 1, 1,2016,January,3,23.728813559322035,o3
581,2016/1/30,21.0, ,19.0, , 1, 2,2016,January,30,65.0,pm25
582,2016/1/31,42.0, ,25.0, , 1, 4,2016,January,31,112.0,pm25
583,2016/1/4,19.0, ,25.0, , , 2,2016,January,4,60.0,pm25
584,2016/1/5,33.0, ,19.0, , 1, 2,2016,January,5,94.0,pm25
585,2016/1/6,41.0, ,14.0, , 2, 2,2016,January,6,110.0,pm25
586,2016/1/7,44.0, ,16.0, , 2, 2,2016,January,7,115.0,pm25
587,2016/1/8,49.0, ,14.0, , , 2,2016,January,8,123.0,pm25
588,2016/1/9,49.0, ,4.0, , , 3,2016,January,9,123.0,pm25
589,2016/10/1,17.0, ,26.0, , , 1,2016,October,1,55.0,pm25
590,2016/10/10,26.0, ,24.0, , , 2,2016,October,10,77.0,pm25
591,2016/10/11,28.0, ,33.0, , , 2,2016,October,11,82.0,pm25
592,2016/10/12,46.0, ,26.0, , , 1,2016,October,12,118.0,pm25
593,2016/10/13,42.0, ,19.0, , , 1,2016,October,13,112.0,pm25
594,2016/10/14,18.0, ,25.0, , , 2,2016,October,14,57.0,pm25
595,2016/10/15,22.0, ,25.0, , , 2,2016,October,15,67.0,pm25
596,2016/10/16,36.0, ,25.0, , , 1,2016,October,16,102.0,pm25
597,2016/10/17,42.0, ,30.0, , , 2,2016,October,17,112.0,pm25
598,2016/10/18,42.0, ,27.0, , 4, 2,2016,October,18,112.0,pm25
599,2016/10/19,48.0, ,19.0, , 1, 3,2016,October,19,121.0,pm25
600,2016/10/2,25.0, ,23.0, , , 1,2016,October,2,75.0,pm25
601,2016/10/20,47.0, ,19.0, , , 2,2016,October,20,120.0,pm25
602,2016/10/21,32.0, ,11.0, , , 1,2016,October,21,92.0,pm25
603,2016/10/22,17.0, ,21.0, , , 1,2016,October,22,55.0,pm25
604,2016/10/23,23.0, ,32.0, , , 3,2016,October,23,70.0,pm25
605,2016/10/24,46.0, ,21.0, , , 1,2016,October,24,118.0,pm25
606,2016/10/25,23.0, ,20.0, , , 4,2016,October,25,70.0,pm25
607,2016/10/26,41.0, ,19.0, , , 1,2016,October,26,110.0,pm25
608,2016/10/27,22.0, ,15.0, , , 2,2016,October,27,67.0,pm25
609,2016/10/28,23.0, ,21.0, , , 2,2016,October,28,70.0,pm25
610,2016/10/29,34.0, ,24.0, , , 2,2016,October,29,97.0,pm25
611,2016/10/3,28.0, ,17.0, , , 2,2016,October,3,82.0,pm25
612,2016/10/30,59.0, ,8.0, , , 1,2016,October,30,140.0,pm25
613,2016/10/31,24.0, ,19.0, , , 2,2016,October,31,72.0,pm25
614,2016/10/4,30.0, ,35.0, , , 1,2016,October,4,87.0,pm25
615,2016/10/5,38.0, ,25.0, , , 2,2016,October,5,105.0,pm25
616,2016/10/6,50.0, ,25.0, , , 3,2016,October,6,125.0,pm25
617,2016/10/7,48.0, ,23.0, , , 1,2016,October,7,121.0,pm25
618,2016/10/8,39.0, ,23.0, , , 1,2016,October,8,107.0,pm25
619,2016/10/9,25.0, ,18.0, , , 2,2016,October,9,75.0,pm25
620,2016/11/1,29.0, ,24.0, , , 3,2016,November,1,84.0,pm25
621,2016/11/10,34.0, ,25.0, , , 2,2016,November,10,97.0,pm25
622,2016/11/11,30.0, ,23.0, , , 2,2016,November,11,87.0,pm25
623,2016/11/12,24.0, ,24.0, , , 3,2016,November,12,72.0,pm25
624,2016/11/13,39.0, ,27.0, , 4, 1,2016,November,13,107.0,pm25
625,2016/11/14,27.0, ,16.0, , 1, 3,2016,November,14,79.0,pm25
626,2016/11/15,50.0, ,11.0, , , 5,2016,November,15,125.0,pm25
627,2016/11/16,66.0, ,9.0, , 1, 6,2016,November,16,151.0,pm25
628,2016/11/17,58.0, ,29.0, , , 3,2016,November,17,138.0,pm25
629,2016/11/18,65.0, ,26.0, , , 2,2016,November,18,149.0,pm25
630,2016/11/19,51.0, ,29.0, , , 1,2016,November,19,126.0,pm25
631,2016/11/2,63.0, ,12.0, , , 4,2016,November,2,146.0,pm25
632,2016/11/20,16.0, ,29.0, , , 1,2016,November,20,52.0,pm25
633,2016/11/21,18.0, ,26.0, , , 2,2016,November,21,57.0,pm25
634,2016/11/22,21.0, ,23.0, , 4, 5,2016,November,22,65.0,pm25
635,2016/11/23,35.0, ,17.0, , , 2,2016,November,23,99.0,pm25
636,2016/11/24,34.0, ,9.0, , , 2,2016,November,24,97.0,pm25
637,2016/11/25,30.0, ,15.0, , , 1,2016,November,25,87.0,pm25
638,2016/11/26,22.0, ,17.0, , , 1,2016,November,26,67.0,pm25
639,2016/11/27,23.0, ,13.0, , , 1,2016,November,27,70.0,pm25
640,2016/11/28,49.0, ,24.0, , , 2,2016,November,28,123.0,pm25
641,2016/11/29,32.0, ,22.0, , , ,2016,November,29,92.0,pm25
642,2016/11/3,49.0, ,15.0, , , 2,2016,November,3,123.0,pm25
643,2016/11/30,33.0, ,12.0, , , ,2016,November,30,94.0,pm25
644,2016/11/4,27.0, ,20.0, , 1, 2,2016,November,4,79.0,pm25
645,2016/11/5,28.0, ,22.0, , 1, 3,2016,November,5,82.0,pm25
646,2016/11/6,49.0, ,22.0, , , 6,2016,November,6,123.0,pm25
647,2016/11/7,68.0, ,26.0, , 1, 6,2016,November,7,152.0,pm25
648,2016/11/8,57.0, ,20.0, , 1, 3,2016,November,8,136.0,pm25
649,2016/11/9,56.0, ,22.0, , , 2,2016,November,9,135.0,pm25
650,2016/12/1,28.0, ,8.0, , , ,2016,December,1,82.0,pm25
651,2016/12/10,20.0, ,21.0, , , 1,2016,December,10,62.0,pm25
652,2016/12/11,25.0, ,12.0, , , 1,2016,December,11,75.0,pm25
653,2016/12/12,32.0, ,15.0, , , 1,2016,December,12,92.0,pm25
654,2016/12/13,40.0, ,25.0, , , 1,2016,December,13,108.0,pm25
655,2016/12/14,34.0, ,28.0, , , 1,2016,December,14,97.0,pm25
656,2016/12/15,22.0, ,23.0, , 1, 1,2016,December,15,67.0,pm25
657,2016/12/16,28.0, ,21.0, , , 1,2016,December,16,82.0,pm25
658,2016/12/17,28.0, ,16.0, , 1, 2,2016,December,17,82.0,pm25
659,2016/12/18,43.0, ,28.0, , , 1,2016,December,18,113.0,pm25
660,2016/12/19,28.0, ,23.0, , , 1,2016,December,19,82.0,pm25
661,2016/12/2,19.0, ,20.0, , , ,2016,December,2,60.0,pm25
662,2016/12/20,32.0, ,21.0, , 1, 1,2016,December,20,92.0,pm25
663,2016/12/21,30.0, ,16.0, , , 2,2016,December,21,87.0,pm25
664,2016/12/22,42.0, ,25.0, , , 1,2016,December,22,112.0,pm25
665,2016/12/23,31.0, ,14.0, , , 2,2016,December,23,89.0,pm25
666,2016/12/24,36.0, ,20.0, , , 1,2016,December,24,102.0,pm25
667,2016/12/25,33.0, ,27.0, , , ,2016,December,25,94.0,pm25
668,2016/12/26,37.0, ,23.0, , , ,2016,December,26,103.0,pm25
669,2016/12/27,21.0, ,22.0, , , ,2016,December,27,65.0,pm25
670,2016/12/28,28.0, ,19.0, , , 1,2016,December,28,82.0,pm25
671,2016/12/29,27.0, ,25.0, , , ,2016,December,29,79.0,pm25
672,2016/12/3,20.0, ,17.0, , , ,2016,December,3,62.0,pm25
673,2016/12/30,25.0, ,26.0, , , ,2016,December,30,75.0,pm25
674,2016/12/31,21.0, ,24.0, , , ,2016,December,31,65.0,pm25
675,2016/12/4,26.0, ,15.0, , , ,2016,December,4,77.0,pm25
676,2016/12/5,36.0, ,14.0, , , 1,2016,December,5,102.0,pm25
677,2016/12/6,31.0, ,17.0, , , 3,2016,December,6,89.0,pm25
678,2016/12/7,36.0, ,19.0, , , ,2016,December,7,102.0,pm25
679,2016/12/8,23.0, ,19.0, , , ,2016,December,8,70.0,pm25
680,2016/12/9,28.0, ,22.0, , , ,2016,December,9,82.0,pm25
681,2016/2/1,46.0, ,22.0, , , 2,2016,February,1,118.0,pm25
682,2016/2/10,20.0, ,28.0, , , 1,2016,February,10,62.0,pm25
683,2016/2/11,19.0, ,30.0, , , 1,2016,February,11,60.0,pm25
684,2016/2/12,20.0, ,31.0, , , 1,2016,February,12,62.0,pm25
685,2016/2/13,, ,32.0, , , 1,2016,February,13,27.11864406779661,o3
686,2016/2/14,, ,31.0, , 1, 3,2016,February,14,26.271186440677965,o3
687,2016/2/15,, ,25.0, , , 2,2016,February,15,21.1864406779661,o3
688,2016/2/16,, ,21.0, , , 2,2016,February,16,17.796610169491526,o3
689,2016/2/17,48.0, ,30.0, , , 2,2016,February,17,121.0,pm25
690,2016/2/18,28.0, ,28.0, , , 2,2016,February,18,82.0,pm25
691,2016/2/19,37.0, ,34.0, , 1, 1,2016,February,19,103.0,pm25
692,2016/2/2,40.0, ,24.0, , 1, 3,2016,February,2,108.0,pm25
693,2016/2/20,23.0, ,29.0, , 1, 1,2016,February,20,70.0,pm25
694,2016/2/21,20.0, ,24.0, , , 1,2016,February,21,62.0,pm25
695,2016/2/22,21.0, ,25.0, , , 1,2016,February,22,65.0,pm25
696,2016/2/23,29.0, ,27.0, , , 2,2016,February,23,84.0,pm25
697,2016/2/24,32.0, ,30.0, , , 2,2016,February,24,92.0,pm25
698,2016/2/25,19.0, ,32.0, , , 1,2016,February,25,60.0,pm25
699,2016/2/26,22.0, ,29.0, , , 1,2016,February,26,67.0,pm25
700,2016/2/27,25.0, ,28.0, , 1, 2,2016,February,27,75.0,pm25
701,2016/2/28,36.0, ,41.0, , 1, 1,2016,February,28,102.0,pm25
702,2016/2/29,39.0, ,31.0, , , 1,2016,February,29,107.0,pm25
703,2016/2/3,39.0, ,24.0, , , 2,2016,February,3,107.0,pm25
704,2016/2/4,23.0, ,26.0, , , 1,2016,February,4,70.0,pm25
705,2016/2/5,22.0, ,24.0, , , 2,2016,February,5,67.0,pm25
706,2016/2/6,41.0, ,20.0, , , 2,2016,February,6,110.0,pm25
707,2016/2/7,43.0, ,26.0, , 1, 2,2016,February,7,113.0,pm25
708,2016/2/8,33.0, ,24.0, , , 2,2016,February,8,94.0,pm25
709,2016/2/9,27.0, ,28.0, , , 1,2016,February,9,79.0,pm25
710,2016/3/1,20.0, ,29.0, , , 1,2016,March,1,62.0,pm25
711,2016/3/10,42.0, ,16.0, , , 1,2016,March,10,112.0,pm25
712,2016/3/11,26.0, ,24.0, , 1, 2,2016,March,11,77.0,pm25
713,2016/3/12,32.0, ,22.0, , 1, 4,2016,March,12,92.0,pm25
714,2016/3/13,64.0, ,32.0, , 1, 2,2016,March,13,148.0,pm25
715,2016/3/14,36.0, ,24.0, , , 2,2016,March,14,102.0,pm25
716,2016/3/15,25.0, ,28.0, , , 2,2016,March,15,75.0,pm25
717,2016/3/16,30.0, ,33.0, , , 1,2016,March,16,87.0,pm25
718,2016/3/17,24.0, ,28.0, , , 2,2016,March,17,72.0,pm25
719,2016/3/18,24.0, ,26.0, , 1, 2,2016,March,18,72.0,pm25
720,2016/3/19,28.0, ,32.0, , 1, 1,2016,March,19,82.0,pm25
721,2016/3/2,18.0, ,31.0, , , 2,2016,March,2,57.0,pm25
722,2016/3/20,24.0, ,36.0, , 1, 1,2016,March,20,72.0,pm25
723,2016/3/21,22.0, ,34.0, , 1, 1,2016,March,21,67.0,pm25
724,2016/3/22,28.0, ,29.0, , 1, 2,2016,March,22,82.0,pm25
725,2016/3/23,49.0, ,30.0, , 1, 2,2016,March,23,123.0,pm25
726,2016/3/24,37.0, ,31.0, , , 1,2016,March,24,103.0,pm25
727,2016/3/25,13.0, ,34.0, , , 1,2016,March,25,42.0,pm25
728,2016/3/26,31.0, ,38.0, , , 2,2016,March,26,89.0,pm25
729,2016/3/27,42.0, ,41.0, , 2, 1,2016,March,27,112.0,pm25
730,2016/3/28,48.0, ,28.0, , 1, 2,2016,March,28,121.0,pm25
731,2016/3/29,31.0, ,36.0, , , 2,2016,March,29,89.0,pm25
732,2016/3/3,25.0, ,30.0, , 1, 3,2016,March,3,75.0,pm25
733,2016/3/30,31.0, ,, , , ,2016,March,30,,pm25
734,2016/3/4,43.0, ,33.0, , 1, 3,2016,March,4,113.0,pm25
735,2016/3/5,43.0, ,32.0, , , 2,2016,March,5,113.0,pm25
736,2016/3/6,51.0, ,31.0, , , 4,2016,March,6,126.0,pm25
737,2016/3/7,45.0, ,35.0, , 2, 3,2016,March,7,117.0,pm25
738,2016/3/8,44.0, ,36.0, , , 2,2016,March,8,115.0,pm25
739,2016/3/9,45.0, ,26.0, , , 1,2016,March,9,117.0,pm25
740,2016/4/10,19.0, ,29.0, , , 2,2016,April,10,60.0,pm25
741,2016/4/11,20.0, ,32.0, , 1, 2,2016,April,11,62.0,pm25
742,2016/4/12,34.0, ,29.0, , , 2,2016,April,12,97.0,pm25
743,2016/4/13,21.0, ,33.0, , , 3,2016,April,13,65.0,pm25
744,2016/4/14,28.0, ,41.0, , , 2,2016,April,14,82.0,pm25
745,2016/4/15,30.0, ,52.0, , , 2,2016,April,15,87.0,pm25
746,2016/4/16,38.0, ,60.0, , , 2,2016,April,16,105.0,pm25
747,2016/4/17,47.0, ,63.0, , , 2,2016,April,17,120.0,pm25
748,2016/4/18,46.0, ,67.0, , 1, 3,2016,April,18,118.0,pm25
749,2016/4/19,54.0, ,35.0, , 1, 2,2016,April,19,131.0,pm25
750,2016/4/20,38.0, ,43.0, , , 1,2016,April,20,105.0,pm25
751,2016/4/21,21.0, ,35.0, , , 2,2016,April,21,65.0,pm25
752,2016/4/22,38.0, ,29.0, , , 3,2016,April,22,105.0,pm25
