,date, pm25, pm10, o3, no2, so2, co,Year,Month,Day,AQI,Type
358,2015/3/17,47.0,,31.0, , 1,,2015,3,17,47.0,pm25
359,2015/3/18,22.0,,31.0, , 1,1.0,2015,3,18,31.0,o3
360,2015/3/19,28.0,,29.0, , ,1.0,2015,3,19,29.0,o3
361,2015/3/2,54.0,,30.0, , 5,1.0,2015,3,2,54.0,pm25
362,2015/3/20,35.0,,35.0, , 2,2.0,2015,3,20,35.0,pm25
363,2015/3/21,50.0,,31.0, , ,,2015,3,21,50.0,pm25
364,2015/3/22,42.0,,28.0, , ,,2015,3,22,42.0,pm25
365,2015/3/23,25.0,,27.0, , ,1.0,2015,3,23,27.0,o3
366,2015/3/24,27.0,,29.0, , 1,1.0,2015,3,24,29.0,o3
367,2015/3/25,33.0,,24.0, , 1,,2015,3,25,33.0,pm25
368,2015/3/26,40.0,,24.0, , 2,,2015,3,26,40.0,pm25
369,2015/3/27,19.0,,30.0, , ,,2015,3,27,30.0,o3
370,2015/3/28,18.0,,33.0, , 4,1.0,2015,3,28,33.0,o3
371,2015/3/29,32.0,,30.0, , 1,1.0,2015,3,29,32.0,pm25
372,2015/3/3,28.0,,27.0, , ,1.0,2015,3,3,28.0,pm25
373,2015/3/30,32.0,,31.0, , 2,,2015,3,30,32.0,pm25
374,2015/3/31,21.0,,32.0, , 1,1.0,2015,3,31,32.0,o3
375,2015/3/4,35.0,,28.0, , 1,1.0,2015,3,4,35.0,pm25
376,2015/3/5,33.0,,24.0, , ,1.0,2015,3,5,33.0,pm25
377,2015/3/6,37.0,,30.0, , 3,1.0,2015,3,6,37.0,pm25
378,2015/3/7,46.0,,30.0, , 2,2.0,2015,3,7,46.0,pm25
379,2015/3/8,47.0,,34.0, , 5,1.0,2015,3,8,47.0,pm25
380,2015/3/9,30.0,,31.0, , 2,3.0,2015,3,9,31.0,o3
381,2015/4/1,24.0,,38.0, , 2,2.0,2015,4,1,38.0,o3
382,2015/4/10,41.0,,30.0, , ,,2015,4,10,41.0,pm25
383,2015/4/11,28.0,,34.0, , 4,,2015,4,11,34.0,o3
384,2015/4/12,33.0,,42.0, , 1,2.0,2015,4,12,42.0,o3
385,2015/4/13,51.0,,32.0, , 2,,2015,4,13,51.0,pm25
386,2015/4/14,47.0,,37.0, , 1,1.0,2015,4,14,47.0,pm25
387,2015/4/15,34.0,,39.0, , 1,,2015,4,15,39.0,o3
388,2015/4/16,31.0,,30.0, , 2,,2015,4,16,31.0,pm25
389,2015/4/17,39.0,,44.0, , 1,2.0,2015,4,17,44.0,o3
390,2015/4/18,50.0,,41.0, , ,2.0,2015,4,18,50.0,pm25
391,2015/4/19,59.0,,36.0, , ,,2015,4,19,59.0,pm25
392,2015/4/2,42.0,,28.0, , ,1.0,2015,4,2,42.0,pm25
393,2015/4/20,23.0,,27.0, , ,,2015,4,20,27.0,o3
394,2015/4/21,44.0,,27.0, , ,,2015,4,21,44.0,pm25
395,2015/4/22,18.0,,29.0, , ,,2015,4,22,29.0,o3
396,2015/4/23,16.0,,28.0, , ,,2015,4,23,28.0,o3
397,2015/4/24,20.0,,40.0, , 4,1.0,2015,4,24,40.0,o3
398,2015/4/25,28.0,,36.0, , 1,,2015,4,25,36.0,o3
399,2015/4/26,27.0,,32.0, , ,,2015,4,26,32.0,o3
400,2015/4/27,25.0,,31.0, , ,,2015,4,27,31.0,o3
401,2015/4/28,21.0,,37.0, , 5,,2015,4,28,37.0,o3
402,2015/4/29,27.0,,31.0, , 1,,2015,4,29,31.0,o3
403,2015/4/3,42.0,,20.0, , ,1.0,2015,4,3,42.0,pm25
404,2015/4/30,30.0,,26.0, , ,,2015,4,30,30.0,pm25
405,2015/4/4,29.0,,31.0, , ,,2015,4,4,31.0,o3
406,2015/4/5,27.0,,31.0, , 2,1.0,2015,4,5,31.0,o3
407,2015/4/6,39.0,,33.0, , 1,,2015,4,6,39.0,pm25
408,2015/4/7,43.0,,30.0, , ,,2015,4,7,43.0,pm25
409,2015/4/8,35.0,,26.0, , ,,2015,4,8,35.0,pm25
410,2015/4/9,31.0,,19.0, , ,1.0,2015,4,9,31.0,pm25
411,2015/5/1,22.0,,32.0, , ,,2015,5,1,32.0,o3
412,2015/5/10,23.0,,13.0, , ,,2015,5,10,23.0,pm25
413,2015/5/11,15.0,,30.0, , ,,2015,5,11,30.0,o3
414,2015/5/12,24.0,,19.0, , 1,,2015,5,12,24.0,pm25
415,2015/5/13,17.0,,33.0, , ,,2015,5,13,33.0,o3
416,2015/5/14,20.0,,38.0, , 1,,2015,5,14,38.0,o3
417,2015/5/15,33.0,,29.0, , 2,,2015,5,15,33.0,pm25
418,2015/5/16,48.0,,36.0, , 1,2.0,2015,5,16,48.0,pm25
419,2015/5/17,59.0,,24.0, , ,,2015,5,17,59.0,pm25
420,2015/5/18,50.0,,42.0, , 1,,2015,5,18,50.0,pm25
421,2015/5/19,35.0,,24.0, , 1,,2015,5,19,35.0,pm25
422,2015/5/2,33.0,,52.0, , 1,,2015,5,2,52.0,o3
423,2015/5/20,23.0,,33.0, , 3,,2015,5,20,33.0,o3
424,2015/5/21,35.0,,41.0, , 3,,2015,5,21,41.0,o3
425,2015/5/22,34.0,,32.0, , 1,,2015,5,22,34.0,pm25
426,2015/5/23,35.0,,49.0, , 1,1.0,2015,5,23,49.0,o3
427,2015/5/24,43.0,,41.0, , ,1.0,2015,5,24,43.0,pm25
428,2015/5/25,61.0,,38.0, , ,,2015,5,25,61.0,pm25
429,2015/5/26,39.0,,32.0, , ,,2015,5,26,39.0,pm25
430,2015/5/27,32.0,,37.0, , 1,,2015,5,27,37.0,o3
431,2015/5/28,21.0,,46.0, , 1,,2015,5,28,46.0,o3
432,2015/5/29,39.0,,37.0, , 1,,2015,5,29,39.0,pm25
433,2015/5/3,35.0,,49.0, , 2,1.0,2015,5,3,49.0,o3
434,2015/5/30,51.0,,24.0, , ,,2015,5,30,51.0,pm25
435,2015/5/31,29.0,,19.0, , ,,2015,5,31,29.0,pm25
436,2015/5/4,54.0,,44.0, , 6,,2015,5,4,54.0,pm25
437,2015/5/5,45.0,,33.0, , ,,2015,5,5,45.0,pm25
438,2015/5/6,22.0,,40.0, , ,,2015,5,6,40.0,o3
439,2015/5/7,44.0,,47.0, , 1,1.0,2015,5,7,47.0,o3
440,2015/5/8,58.0,,42.0, , 1,,2015,5,8,58.0,pm25
441,2015/5/9,50.0,,27.0, , 3,,2015,5,9,50.0,pm25
442,2015/6/1,13.0,,31.0, , ,,2015,6,1,31.0,o3
443,2015/6/10,59.0,,41.0, , 1,1.0,2015,6,10,59.0,pm25
444,2015/6/11,67.0,,35.0, , 1,1.0,2015,6,11,67.0,pm25
445,2015/6/12,60.0,,31.0, , ,1.0,2015,6,12,60.0,pm25
446,2015/6/13,31.0,,29.0, , ,,2015,6,13,31.0,pm25
447,2015/6/14,40.0,,32.0, , ,,2015,6,14,40.0,pm25
448,2015/6/15,33.0,,32.0, , ,,2015,6,15,33.0,pm25
449,2015/6/16,32.0,,24.0, , ,,2015,6,16,32.0,pm25
450,2015/6/17,23.0,,32.0, , 1,,2015,6,17,32.0,o3
451,2015/6/18,37.0,,35.0, , 1,,2015,6,18,37.0,pm25
452,2015/6/19,41.0,,28.0, , 1,,2015,6,19,41.0,pm25
453,2015/6/2,15.0,,41.0, , ,,2015,6,2,41.0,o3
454,2015/6/20,20.0,,33.0, , 2,,2015,6,20,33.0,o3
455,2015/6/21,43.0,,39.0, , 3,,2015,6,21,43.0,pm25
456,2015/6/22,50.0,,27.0, , 1,2.0,2015,6,22,50.0,pm25
457,2015/6/23,53.0,,28.0, , ,,2015,6,23,53.0,pm25
458,2015/6/24,29.0,,38.0, , 1,,2015,6,24,38.0,o3
459,2015/6/25,35.0,,34.0, , ,1.0,2015,6,25,35.0,pm25
460,2015/6/26,49.0,,36.0, , ,,2015,6,26,49.0,pm25
461,2015/6/27,34.0,,27.0, , ,,2015,6,27,34.0,pm25
462,2015/6/28,20.0,,39.0, , 4,,2015,6,28,39.0,o3
463,2015/6/29,36.0,,38.0, , 1,,2015,6,29,38.0,o3
464,2015/6/3,26.0,,, , ,,2015,6,3,26.0,pm25
465,2015/6/30,43.0,,33.0, , ,,2015,6,30,43.0,pm25
466,2015/6/4,,,47.0, , ,,2015,6,4,,
467,2015/6/5,51.0,,31.0, , ,1.0,2015,6,5,51.0,pm25
468,2015/6/6,51.0,,36.0, , ,,2015,6,6,51.0,pm25
469,2015/6/7,23.0,,34.0, , ,,2015,6,7,34.0,o3
470,2015/6/8,40.0,,49.0, , 2,,2015,6,8,49.0,o3
471,2015/6/9,31.0,,37.0, , 2,,2015,6,9,37.0,o3
472,2015/7/1,39.0,,26.0, , ,,2015,7,1,39.0,pm25
473,2015/7/10,54.0,,55.0, , 5,1.0,2015,7,10,55.0,o3
474,2015/7/11,55.0,,48.0, , 1,1.0,2015,7,11,55.0,pm25
475,2015/7/12,62.0,,44.0, , 1,1.0,2015,7,12,62.0,pm25
476,2015/7/13,53.0,,49.0, , 1,,2015,7,13,53.0,pm25
477,2015/7/14,33.0,,29.0, , ,,2015,7,14,33.0,pm25
478,2015/7/15,23.0,,26.0, , ,,2015,7,15,26.0,o3
479,2015/7/16,20.0,,36.0, , ,,2015,7,16,36.0,o3
480,2015/7/17,26.0,,46.0, , 1,,2015,7,17,46.0,o3
481,2015/7/18,50.0,,40.0, , ,,2015,7,18,50.0,pm25
482,2015/7/19,31.0,,32.0, , 1,,2015,7,19,32.0,o3
483,2015/7/2,17.0,,31.0, , ,,2015,7,2,31.0,o3
484,2015/7/20,27.0,,39.0, , 1,,2015,7,20,39.0,o3
485,2015/7/21,34.0,,26.0, , 1,,2015,7,21,34.0,pm25
486,2015/7/22,26.0,,28.0, , ,,2015,7,22,28.0,o3
487,2015/7/23,32.0,,40.0, , ,,2015,7,23,40.0,o3
488,2015/7/24,46.0,,65.0, , 2,1.0,2015,7,24,65.0,o3
489,2015/7/25,55.0,,39.0, , 1,,2015,7,25,55.0,pm25
490,2015/7/26,57.0,,38.0, , 1,,2015,7,26,57.0,pm25
491,2015/7/27,42.0,,39.0, , ,1.0,2015,7,27,42.0,pm25
492,2015/7/28,49.0,,46.0, , 1,1.0,2015,7,28,49.0,pm25
493,2015/7/29,49.0,,36.0, , 1,,2015,7,29,49.0,pm25
494,2015/7/3,26.0,,37.0, , 2,,2015,7,3,37.0,o3
495,2015/7/30,48.0,,32.0, , 1,,2015,7,30,48.0,pm25
496,2015/7/31,25.0,,32.0, , ,,2015,7,31,32.0,o3
497,2015/7/4,37.0,,41.0, , 4,1.0,2015,7,4,41.0,o3
498,2015/7/5,76.0,,61.0, , 2,2.0,2015,7,5,76.0,pm25
499,2015/7/6,134.0,,49.0, , 1,1.0,2015,7,6,134.0,pm25
500,2015/7/7,87.0,,26.0, , ,,2015,7,7,87.0,pm25
501,2015/7/8,38.0,,27.0, , ,,2015,7,8,38.0,pm25
502,2015/7/9,26.0,,37.0, , ,1.0,2015,7,9,37.0,o3
503,2015/8/1,24.0,,29.0, , 2,,2015,8,1,29.0,o3
504,2015/8/10,49.0,,30.0, , ,1.0,2015,8,10,49.0,pm25
505,2015/8/11,48.0,,20.0, , ,,2015,8,11,48.0,pm25
506,2015/8/12,26.0,,20.0, , ,,2015,8,12,26.0,pm25
507,2015/8/13,19.0,,48.0, , 3,,2015,8,13,48.0,o3
508,2015/8/14,34.0,,46.0, , 1,,2015,8,14,46.0,o3
509,2015/8/15,50.0,,54.0, , ,,2015,8,15,54.0,o3
510,2015/8/16,40.0,,46.0, , 1,,2015,8,16,46.0,o3
511,2015/8/17,50.0,,45.0, , 2,,2015,8,17,50.0,pm25
512,2015/8/18,55.0,,35.0, , ,,2015,8,18,55.0,pm25
513,2015/8/19,41.0,,39.0, , 1,,2015,8,19,41.0,pm25
514,2015/8/2,24.0,,48.0, , 1,,2015,8,2,48.0,o3
515,2015/8/20,29.0,,24.0, , ,,2015,8,20,29.0,pm25
516,2015/8/21,15.0,,37.0, , 1,1.0,2015,8,21,37.0,o3
517,2015/8/22,32.0,,42.0, , 1,,2015,8,22,42.0,o3
518,2015/8/23,38.0,,32.0, , ,,2015,8,23,38.0,pm25
519,2015/8/24,34.0,,25.0, , 2,,2015,8,24,34.0,pm25
520,2015/8/25,14.0,,18.0, , 1,,2015,8,25,18.0,o3
521,2015/8/26,19.0,,16.0, , 1,,2015,8,26,19.0,pm25
522,2015/8/27,21.0,,29.0, , 1,,2015,8,27,29.0,o3
523,2015/8/28,32.0,,37.0, , ,1.0,2015,8,28,37.0,o3
524,2015/8/29,44.0,,25.0, , ,1.0,2015,8,29,44.0,pm25
525,2015/8/3,42.0,,30.0, , 1,,2015,8,3,42.0,pm25
526,2015/8/30,46.0,,34.0, , ,1.0,2015,8,30,46.0,pm25
527,2015/8/31,58.0,,43.0, , ,1.0,2015,8,31,58.0,pm25
528,2015/8/4,24.0,,31.0, , 2,,2015,8,4,31.0,o3
529,2015/8/5,27.0,,23.0, , 1,,2015,8,5,27.0,pm25
530,2015/8/6,29.0,,29.0, , ,,2015,8,6,29.0,pm25
531,2015/8/7,29.0,,28.0, , 1,,2015,8,7,29.0,pm25
532,2015/8/8,30.0,,26.0, , ,,2015,8,8,30.0,pm25
533,2015/8/9,40.0,,33.0, , ,,2015,8,9,40.0,pm25
534,2015/9/1,54.0,,49.0, , ,2.0,2015,9,1,54.0,pm25
535,2015/9/10,20.0,,30.0, , 2,1.0,2015,9,10,30.0,o3
536,2015/9/11,35.0,,16.0, , ,,2015,9,11,35.0,pm25
537,2015/9/12,23.0,,23.0, , ,,2015,9,12,23.0,pm25
538,2015/9/13,13.0,,27.0, , 1,,2015,9,13,27.0,o3
539,2015/9/14,22.0,,35.0, , 1,,2015,9,14,35.0,o3
540,2015/9/15,32.0,,46.0, , 1,,2015,9,15,46.0,o3
541,2015/9/16,41.0,,52.0, , 1,,2015,9,16,52.0,o3
542,2015/9/17,44.0,,46.0, , ,,2015,9,17,46.0,o3
543,2015/9/18,51.0,,36.0, , 3,,2015,9,18,51.0,pm25
544,2015/9/19,47.0,,25.0, , ,,2015,9,19,47.0,pm25
545,2015/9/2,73.0,,50.0, , 4,1.0,2015,9,2,73.0,pm25
546,2015/9/20,17.0,,28.0, , 1,2.0,2015,9,20,28.0,o3
547,2015/9/21,34.0,,31.0, , 1,1.0,2015,9,21,34.0,pm25
548,2015/9/22,28.0,,41.0, , 1,1.0,2015,9,22,41.0,o3
549,2015/9/23,36.0,,46.0, , 1,2.0,2015,9,23,46.0,o3
550,2015/9/24,44.0,,26.0, , ,,2015,9,24,44.0,pm25
551,2015/9/25,43.0,,, , ,,2015,9,25,43.0,pm25
552,2015/9/3,70.0,,37.0, , 2,1.0,2015,9,3,70.0,pm25
553,2015/9/4,70.0,,28.0, , 1,1.0,2015,9,4,70.0,pm25
554,2015/9/5,38.0,,41.0, , ,1.0,2015,9,5,41.0,o3
555,2015/9/6,49.0,,55.0, , 1,,2015,9,6,55.0,o3
556,2015/9/7,63.0,,45.0, , 1,,2015,9,7,63.0,pm25
557,2015/9/8,71.0,,32.0, , 1,1.0,2015,9,8,71.0,pm25
558,2015/9/9,52.0,,25.0, , ,,2015,9,9,52.0,pm25
559,2016/1/1,27.0,,, , ,,2016,1,1,27.0,pm25
560,2016/1/10,26.0,,27.0, , ,1.0,2016,1,10,27.0,o3
561,2016/1/11,16.0,,27.0, , ,1.0,2016,1,11,27.0,o3
562,2016/1/12,26.0,,26.0, , ,1.0,2016,1,12,26.0,pm25
563,2016/1/13,30.0,,25.0, , ,1.0,2016,1,13,30.0,pm25
564,2016/1/14,26.0,,12.0, , 1,3.0,2016,1,14,26.0,pm25
565,2016/1/15,50.0,,23.0, , 2,4.0,2016,1,15,50.0,pm25
566,2016/1/16,46.0,,29.0, , ,1.0,2016,1,16,46.0,pm25
567,2016/1/17,19.0,,26.0, , ,1.0,2016,1,17,26.0,o3
568,2016/1/18,23.0,,27.0, , ,1.0,2016,1,18,27.0,o3
569,2016/1/19,21.0,,23.0, , ,3.0,2016,1,19,23.0,o3
570,2016/1/20,36.0,,17.0, , 1,3.0,2016,1,20,36.0,pm25
571,2016/1/21,42.0,,16.0, , 1,3.0,2016,1,21,42.0,pm25
572,2016/1/22,48.0,,20.0, , ,3.0,2016,1,22,48.0,pm25
573,2016/1/23,56.0,,29.0, , ,3.0,2016,1,23,56.0,pm25
574,2016/1/24,30.0,,21.0, , ,2.0,2016,1,24,30.0,pm25
575,2016/1/25,39.0,,22.0, , 2,2.0,2016,1,25,39.0,pm25
576,2016/1/26,49.0,,17.0, , ,1.0,2016,1,26,49.0,pm25
577,2016/1/27,23.0,,24.0, , ,1.0,2016,1,27,24.0,o3
578,2016/1/28,21.0,,24.0, , ,1.0,2016,1,28,24.0,o3
579,2016/1/29,28.0,,33.0, , 2,1.0,2016,1,29,33.0,o3
580,2016/1/3,,,28.0, , 1,1.0,2016,1,3,,
581,2016/1/30,21.0,,19.0, , 1,2.0,2016,1,30,21.0,pm25
582,2016/1/31,42.0,,25.0, , 1,4.0,2016,1,31,42.0,pm25
583,2016/1/4,19.0,,25.0, , ,2.0,2016,1,4,25.0,o3
584,2016/1/5,33.0,,19.0, , 1,2.0,2016,1,5,33.0,pm25
585,2016/1/6,41.0,,14.0, , 2,2.0,2016,1,6,41.0,pm25
586,2016/1/7,44.0,,16.0, , 2,2.0,2016,1,7,44.0,pm25
587,2016/1/8,49.0,,14.0, , ,2.0,2016,1,8,49.0,pm25
588,2016/1/9,49.0,,4.0, , ,3.0,2016,1,9,49.0,pm25
589,2016/10/1,17.0,,26.0, , ,1.0,2016,10,1,26.0,o3
590,2016/10/10,26.0,,24.0, , ,2.0,2016,10,10,26.0,pm25
591,2016/10/11,28.0,,33.0, , ,2.0,2016,10,11,33.0,o3
592,2016/10/12,46.0,,26.0, , ,1.0,2016,10,12,46.0,pm25
593,2016/10/13,42.0,,19.0, , ,1.0,2016,10,13,42.0,pm25
594,2016/10/14,18.0,,25.0, , ,2.0,2016,10,14,25.0,o3
595,2016/10/15,22.0,,25.0, , ,2.0,2016,10,15,25.0,o3
596,2016/10/16,36.0,,25.0, , ,1.0,2016,10,16,36.0,pm25
597,2016/10/17,42.0,,30.0, , ,2.0,2016,10,17,42.0,pm25
598,2016/10/18,42.0,,27.0, , 4,2.0,2016,10,18,42.0,pm25
599,2016/10/19,48.0,,19.0, , 1,3.0,2016,10,19,48.0,pm25
600,2016/10/2,25.0,,23.0, , ,1.0,2016,10,2,25.0,pm25
601,2016/10/20,47.0,,19.0, , ,2.0,2016,10,20,47.0,pm25
602,2016/10/21,32.0,,11.0, , ,1.0,2016,10,21,32.0,pm25
603,2016/10/22,17.0,,21.0, , ,1.0,2016,10,22,21.0,o3
604,2016/10/23,23.0,,32.0, , ,3.0,2016,10,23,32.0,o3
605,2016/10/24,46.0,,21.0, , ,1.0,2016,10,24,46.0,pm25
606,2016/10/25,23.0,,20.0, , ,4.0,2016,10,25,23.0,pm25
607,2016/10/26,41.0,,19.0, , ,1.0,2016,10,26,41.0,pm25
608,2016/10/27,22.0,,15.0, , ,2.0,2016,10,27,22.0,pm25
609,2016/10/28,23.0,,21.0, , ,2.0,2016,10,28,23.0,pm25
610,2016/10/29,34.0,,24.0, , ,2.0,2016,10,29,34.0,pm25
611,2016/10/3,28.0,,17.0, , ,2.0,2016,10,3,28.0,pm25
612,2016/10/30,59.0,,8.0, , ,1.0,2016,10,30,59.0,pm25
613,2016/10/31,24.0,,19.0, , ,2.0,2016,10,31,24.0,pm25
614,2016/10/4,30.0,,35.0, , ,1.0,2016,10,4,35.0,o3
615,2016/10/5,38.0,,25.0, , ,2.0,2016,10,5,38.0,pm25
616,2016/10/6,50.0,,25.0, , ,3.0,2016,10,6,50.0,pm25
617,2016/10/7,48.0,,23.0, , ,1.0,2016,10,7,48.0,pm25
618,2016/10/8,39.0,,23.0, , ,1.0,2016,10,8,39.0,pm25
619,2016/10/9,25.0,,18.0, , ,2.0,2016,10,9,25.0,pm25
620,2016/11/1,29.0,,24.0, , ,3.0,2016,11,1,29.0,pm25
621,2016/11/10,34.0,,25.0, , ,2.0,2016,11,10,34.0,pm25
622,2016/11/11,30.0,,23.0, , ,2.0,2016,11,11,30.0,pm25
623,2016/11/12,24.0,,24.0, , ,3.0,2016,11,12,24.0,pm25
624,2016/11/13,39.0,,27.0, , 4,1.0,2016,11,13,39.0,pm25
625,2016/11/14,27.0,,16.0, , 1,3.0,2016,11,14,27.0,pm25
626,2016/11/15,50.0,,11.0, , ,5.0,2016,11,15,50.0,pm25
627,2016/11/16,66.0,,9.0, , 1,6.0,2016,11,16,66.0,pm25
628,2016/11/17,58.0,,29.0, , ,3.0,2016,11,17,58.0,pm25
629,2016/11/18,65.0,,26.0, , ,2.0,2016,11,18,65.0,pm25
630,2016/11/19,51.0,,29.0, , ,1.0,2016,11,19,51.0,pm25
631,2016/11/2,63.0,,12.0, , ,4.0,2016,11,2,63.0,pm25
632,2016/11/20,16.0,,29.0, , ,1.0,2016,11,20,29.0,o3
633,2016/11/21,18.0,,26.0, , ,2.0,2016,11,21,26.0,o3
634,2016/11/22,21.0,,23.0, , 4,5.0,2016,11,22,23.0,o3
635,2016/11/23,35.0,,17.0, , ,2.0,2016,11,23,35.0,pm25
636,2016/11/24,34.0,,9.0, , ,2.0,2016,11,24,34.0,pm25
637,2016/11/25,30.0,,15.0, , ,1.0,2016,11,25,30.0,pm25
638,2016/11/26,22.0,,17.0, , ,1.0,2016,11,26,22.0,pm25
639,2016/11/27,23.0,,13.0, , ,1.0,2016,11,27,23.0,pm25
640,2016/11/28,49.0,,24.0, , ,2.0,2016,11,28,49.0,pm25
641,2016/11/29,32.0,,22.0, , ,,2016,11,29,32.0,pm25
642,2016/11/3,49.0,,15.0, , ,2.0,2016,11,3,49.0,pm25
643,2016/11/30,33.0,,12.0, , ,,2016,11,30,33.0,pm25
644,2016/11/4,27.0,,20.0, , 1,2.0,2016,11,4,27.0,pm25
645,2016/11/5,28.0,,22.0, , 1,3.0,2016,11,5,28.0,pm25
646,2016/11/6,49.0,,22.0, , ,6.0,2016,11,6,49.0,pm25
647,2016/11/7,68.0,,26.0, , 1,6.0,2016,11,7,68.0,pm25
648,2016/11/8,57.0,,20.0, , 1,3.0,2016,11,8,57.0,pm25
649,2016/11/9,56.0,,22.0, , ,2.0,2016,11,9,56.0,pm25
650,2016/12/1,28.0,,8.0, , ,,2016,12,1,28.0,pm25
651,2016/12/10,20.0,,21.0, , ,1.0,2016,12,10,21.0,o3
652,2016/12/11,25.0,,12.0, , ,1.0,2016,12,11,25.0,pm25
653,2016/12/12,32.0,,15.0, , ,1.0,2016,12,12,32.0,pm25
654,2016/12/13,40.0,,25.0, , ,1.0,2016,12,13,40.0,pm25
655,2016/12/14,34.0,,28.0, , ,1.0,2016,12,14,34.0,pm25
656,2016/12/15,22.0,,23.0, , 1,1.0,2016,12,15,23.0,o3
657,2016/12/16,28.0,,21.0, , ,1.0,2016,12,16,28.0,pm25
658,2016/12/17,28.0,,16.0, , 1,2.0,2016,12,17,28.0,pm25
659,2016/12/18,43.0,,28.0, , ,1.0,2016,12,18,43.0,pm25
660,2016/12/19,28.0,,23.0, , ,1.0,2016,12,19,28.0,pm25
661,2016/12/2,19.0,,20.0, , ,,2016,12,2,20.0,o3
662,2016/12/20,32.0,,21.0, , 1,1.0,2016,12,20,32.0,pm25
663,2016/12/21,30.0,,16.0, , ,2.0,2016,12,21,30.0,pm25
664,2016/12/22,42.0,,25.0, , ,1.0,2016,12,22,42.0,pm25
665,2016/12/23,31.0,,14.0, , ,2.0,2016,12,23,31.0,pm25
666,2016/12/24,36.0,,20.0, , ,1.0,2016,12,24,36.0,pm25
667,2016/12/25,33.0,,27.0, , ,,2016,12,25,33.0,pm25
668,2016/12/26,37.0,,23.0, , ,,2016,12,26,37.0,pm25
669,2016/12/27,21.0,,22.0, , ,,2016,12,27,22.0,o3
670,2016/12/28,28.0,,19.0, , ,1.0,2016,12,28,28.0,pm25
671,2016/12/29,27.0,,25.0, , ,,2016,12,29,27.0,pm25
672,2016/12/3,20.0,,17.0, , ,,2016,12,3,20.0,pm25
673,2016/12/30,25.0,,26.0, , ,,2016,12,30,26.0,o3
674,2016/12/31,21.0,,24.0, , ,,2016,12,31,24.0,o3
675,2016/12/4,26.0,,15.0, , ,,2016,12,4,26.0,pm25
676,2016/12/5,36.0,,14.0, , ,1.0,2016,12,5,36.0,pm25
677,2016/12/6,31.0,,17.0, , ,3.0,2016,12,6,31.0,pm25
678,2016/12/7,36.0,,19.0, , ,,2016,12,7,36.0,pm25
679,2016/12/8,23.0,,19.0, , ,,2016,12,8,23.0,pm25
680,2016/12/9,28.0,,22.0, , ,,2016,12,9,28.0,pm25
681,2016/2/1,46.0,,22.0, , ,2.0,2016,2,1,46.0,pm25
682,2016/2/10,20.0,,28.0, , ,1.0,2016,2,10,28.0,o3
683,2016/2/11,19.0,,30.0, , ,1.0,2016,2,11,30.0,o3
684,2016/2/12,20.0,,31.0, , ,1.0,2016,2,12,31.0,o3
685,2016/2/13,,,32.0, , ,1.0,2016,2,13,,
686,2016/2/14,,,31.0, , 1,3.0,2016,2,14,,
687,2016/2/15,,,25.0, , ,2.0,2016,2,15,,
688,2016/2/16,,,21.0, , ,2.0,2016,2,16,,
689,2016/2/17,48.0,,30.0, , ,2.0,2016,2,17,48.0,pm25
690,2016/2/18,28.0,,28.0, , ,2.0,2016,2,18,28.0,pm25
691,2016/2/19,37.0,,34.0, , 1,1.0,2016,2,19,37.0,pm25
692,2016/2/2,40.0,,24.0, , 1,3.0,2016,2,2,40.0,pm25
693,2016/2/20,23.0,,29.0, , 1,1.0,2016,2,20,29.0,o3
694,2016/2/21,20.0,,24.0, , ,1.0,2016,2,21,24.0,o3
695,2016/2/22,21.0,,25.0, , ,1.0,2016,2,22,25.0,o3
696,2016/2/23,29.0,,27.0, , ,2.0,2016,2,23,29.0,pm25
697,2016/2/24,32.0,,30.0, , ,2.0,2016,2,24,32.0,pm25
698,2016/2/25,19.0,,32.0, , ,1.0,2016,2,25,32.0,o3
699,2016/2/26,22.0,,29.0, , ,1.0,2016,2,26,29.0,o3
700,2016/2/27,25.0,,28.0, , 1,2.0,2016,2,27,28.0,o3
701,2016/2/28,36.0,,41.0, , 1,1.0,2016,2,28,41.0,o3
702,2016/2/29,39.0,,31.0, , ,1.0,2016,2,29,39.0,pm25
703,2016/2/3,39.0,,24.0, , ,2.0,2016,2,3,39.0,pm25
704,2016/2/4,23.0,,26.0, , ,1.0,2016,2,4,26.0,o3
705,2016/2/5,22.0,,24.0, , ,2.0,2016,2,5,24.0,o3
706,2016/2/6,41.0,,20.0, , ,2.0,2016,2,6,41.0,pm25
707,2016/2/7,43.0,,26.0, , 1,2.0,2016,2,7,43.0,pm25
708,2016/2/8,33.0,,24.0, , ,2.0,2016,2,8,33.0,pm25
709,2016/2/9,27.0,,28.0, , ,1.0,2016,2,9,28.0,o3
710,2016/3/1,20.0,,29.0, , ,1.0,2016,3,1,29.0,o3
711,2016/3/10,42.0,,16.0, , ,1.0,2016,3,10,42.0,pm25
712,2016/3/11,26.0,,24.0, , 1,2.0,2016,3,11,26.0,pm25
713,2016/3/12,32.0,,22.0, , 1,4.0,2016,3,12,32.0,pm25
714,2016/3/13,64.0,,32.0, , 1,2.0,2016,3,13,64.0,pm25
715,2016/3/14,36.0,,24.0, , ,2.0,2016,3,14,36.0,pm25
716,2016/3/15,25.0,,28.0, , ,2.0,2016,3,15,28.0,o3
717,2016/3/16,30.0,,33.0, , ,1.0,2016,3,16,33.0,o3
718,2016/3/17,24.0,,28.0, , ,2.0,2016,3,17,28.0,o3
